,MSFT,GOOGL,AMZN,V,EQIX,ILMN,ROK,NEE,COST,ALB,SLB,^GSPC,^NDX,^IXIC,^DJI,^RUT,^VIX,XLK,XLC,XLY,XLF,XLRE,XLV,XLI,XLU,XLP,XLB,XLE,QQQ,SPY,AGG,TLT,GLD
2014-10-31,0.012726777409753032,-0.03490755133576928,-0.05266095960625472,0.13150878017540535,0.02173490211394813,0.1748414052016356,0.022478915153856027,0.06753304967178808,0.06423545981213374,-0.008828564213996803,-0.029796303037833538,0.023201460667203078,0.026857971101519773,0.030567142731244834,0.020396712569899167,0.06520037810681334,-0.1397915271384379,0.016040488669377906,,0.021142769874922918,0.028916564513776555,,0.052574046168388566,0.03875766866144681,0.08030442902602886,0.03546886718904907,-0.023996911904660134,-0.03531257227576279,0.026419236193866658,0.023551085868320776,0.010640908040243868,0.02818505318568132,-0.03054810644807593
2014-11-30,0.024739624356124423,-0.03308860703904137,0.10862302551854675,0.07147923719180982,0.08745866103318223,-0.0087755623001472,0.03320926070320773,0.04897586922100228,0.06837444282319827,0.011304990996672704,-0.12882660608028618,0.02453358864631494,0.04318687122872267,0.03474382934356379,0.025170076278539844,-0.00023862540118502196,-0.0498930735985762,0.04810043365186911,,0.05447875836687244,0.02349004254513498,,0.03478541182304906,0.03079192561264832,0.011655710667391572,0.05544820973030706,0.015702676907168422,-0.08693663471877455,0.04546344310780337,0.027471800719558237,0.006570071923629461,0.02967411817357446,-0.00488197260677703
2014-12-31,-0.028445883593466115,-0.033547010883354766,-0.08354000408234807,0.015531264083472607,-0.0019370304291820295,-0.03305563460157479,-0.03647847838396756,0.018201385705453044,-0.002603435309021185,0.02323160906902544,-0.0016363180945390132,-0.004188587515997044,-0.023401375583450013,-0.011599409696555374,-0.0002899849792820097,0.026823360489434123,0.44036015550114116,-0.021767356697255602,,0.00890008147365351,0.018702403846845073,,-0.014034026598684468,-0.00021558612488026263,0.03567150131980368,-0.009356588050831727,-0.005569019227669281,-0.0021076195456100066,-0.022406272507538016,-0.0025366403607666177,0.001476115515295362,0.032513301378551684,0.013112132840068735
2015-01-31,-0.1302476724188737,0.012983851158346216,0.14235538228773414,-0.027803419235530424,-0.04353190988790223,0.057481778730712696,-0.020503716664931892,0.027754302897837757,0.008747452717568605,-0.19740576981476765,-0.03535841000698481,-0.031040805838410623,-0.020737442716324272,-0.02128558069907205,-0.03692523690985128,-0.03263047905430616,0.09218742083758436,-0.035066896167081696,,-0.029937798014322392,-0.06955168082204488,,0.013015514934308747,-0.03552524558686654,0.023295098579231288,-0.009692607345869297,-0.018320074251909624,-0.04560432449877694,-0.02082299345492733,-0.029629044446217945,0.020523386674051736,0.09815762357857971,0.08689905756357263
2015-02-28,0.09312042209876648,0.04665615240651344,0.07229288887602481,0.0662710072985877,0.03375418744470826,0.0013832867014176298,0.08064052965271329,-0.04598604557863373,0.06436335869375998,0.1721926513198906,0.0274456961145233,0.0548925108906233,0.0704458635461338,0.07082471116527045,0.05637942691626985,0.05833238625204573,-0.36385309540318045,0.0799500333453258,,0.0854406489136601,0.0582361567856422,,0.04287583904874359,0.053509106210891,-0.063948494816918,0.04144107480074166,0.07968089886057594,0.04593007410601824,0.07220570357892009,0.05620413922642009,-0.008948487643431702,-0.0613835659940013,-0.05905219494812319
2015-03-31,-0.07274754139876616,-0.0140945824226697,-0.021201593551299025,-0.03564173616611699,0.04618168081630736,-0.05024041461338846,-0.008971437706352225,0.005702108570195374,0.0308931520616893,-0.06084928685062596,-0.008555535579406803,-0.017396107114219572,-0.02409095527270788,-0.012622046216204552,-0.019665030220998747,0.015729281959886876,0.1461768955742364,-0.034355697302862476,,-0.004829835941871585,-0.0061607780380825705,,0.006406375089625049,-0.025460483370784215,-0.00995302841237522,-0.019426605739699676,-0.04904845645906719,-0.0115524011044279,-0.023590067272349247,-0.015705409207369736,0.003747577831711313,0.010922495830885559,-0.021522037888980217
2015-04-30,0.19626107900304368,-0.010690526444909754,0.13351256225666064,0.009784207728315675,0.09911932089744258,-0.007487622659103965,0.02250218506531887,-0.029985484965040388,-0.05319237707105062,0.12982594187376595,0.13386885163810258,0.008520819822535275,0.018589252965247605,0.008271991975292936,0.003622859979477866,-0.026054275038167374,-0.04839763067131375,0.02750951350470454,,-0.0005309093889459549,0.0008300424780081084,,-0.010896817969664352,-0.002510168921831757,-0.004726398076507321,-0.007591181773053957,0.03362052895977441,0.06573853444885192,0.019223732643661062,0.009833957805645444,-0.003227600154741106,-0.03425191541398365,-0.0016716737223684275
2015-05-31,-0.030334302234884758,-0.006286802462628471,0.017663210846626143,0.041638191282799664,0.05407635792634702,0.11848026032773218,0.04164878351216483,0.02175785266476904,-0.003215850208519888,0.00753738398487358,-0.04058768071610408,0.010491382304589791,0.021294670668856597,0.026026904273387386,0.00953784759193499,0.021637058599012216,-0.04879725284121206,0.018553274716183843,,0.013145899197784194,0.019477722479500414,,0.045042695149283274,0.003235517509172725,0.006331996909796356,0.00868317241916472,0.003768248274671926,-0.05188686531214959,0.022484499163318628,0.012856041344289304,-0.0043741400740638925,-0.023724497593792915,0.005552104050766671
2015-06-30,-0.05783177316084409,-0.009682354275433958,0.011322602269977278,-0.022277193252049354,-0.0524861837861349,0.059588515580995205,0.014240358074886661,-0.042114410169660665,-0.05280851433241507,-0.07677384169579582,-0.04519783893862317,-0.021011671979729973,-0.024730268812732215,-0.01640220501509093,-0.02171877622955476,0.005952461393317066,0.3171964841942265,-0.04112817703586635,,0.0055445921517705,-0.004610256088300235,,-0.003919883010021774,-0.02654698376740905,-0.05984046117958386,-0.01834408885265737,-0.039495528507776156,-0.03483453983814899,-0.02484085746843845,-0.02031194036922912,-0.010767153014811348,-0.04072040341529426,-0.015162101232906178
2015-07-31,0.05775749139755115,0.21750255622774617,0.23511256164533667,0.12196578643208156,0.09807132821150644,0.0043048240090881595,-0.06306132895557826,0.073140539976976,0.07581829688820618,-0.019359500154935927,-0.03909987950873506,0.019742029435184882,0.043702726750567855,0.028356396827215136,0.00399271093865794,-0.012177437741169084,-0.3351618107571117,0.02850243996215296,,0.048901507507747244,0.03404410110634393,,0.029573829293452647,0.002959770292213948,0.06102263851052814,0.0569332140969705,-0.050423399437617866,-0.07690282758750633,0.045577569034682686,0.022589378504029423,0.008621343276271398,0.045460209810485486,-0.06620986259282224
2015-08-31,-0.061948854766913364,-0.014722486692306358,-0.04338338414259957,-0.05207259675587461,-0.026708238440907306,-0.09890556820643026,-0.03698380440174631,-0.057321868374357154,-0.03348251488271059,-0.16586728102098425,-0.059623374741085255,-0.06258081825586559,-0.06849776252361117,-0.06859415520764767,-0.06567774528309389,-0.06396333121026576,1.3457096182855564,-0.055190420757055825,,-0.06532030472026595,-0.07060669892992033,,-0.07964462380849702,-0.05403922185051413,-0.034780478760884304,-0.059630427930904784,-0.0563659201392952,-0.042519272916299755,-0.06824484959893218,-0.06095022954506668,-0.00335755435474705,-0.006894598114446038,0.03707232801234017
2015-09-30,0.017003938337010416,-0.014587459169372097,-0.0019497803810220038,-0.02300183188477012,0.013456078833402607,-0.11026772071063029,-0.09264076413834865,-0.008739020574279333,0.032274346483633476,-0.017769734834161555,-0.10856928908191421,-0.026442831280001466,-0.021878176995638765,-0.03273302412154533,-0.014722208993694585,-0.05067921190236391,-0.13823426883538625,-0.01371841248289507,,-0.005869608393103132,-0.02813440693324265,,-0.05702854659758172,-0.022040336843565433,0.029174523768624727,0.0038985022801447666,-0.07421396666506785,-0.07193410273171152,-0.02207296632477107,-0.02551618729048688,0.008113692774341263,0.019668491126421328,-0.01801138660144541
2015-10-31,0.18933561896973372,0.15511374234494357,0.2227236546930227,0.11369480707402535,0.12875604352807812,-0.18507567695653449,0.0757863768911633,0.05238355764972824,0.09372674644720758,0.21360537556171022,0.13324664279272724,0.08298311781266654,0.11187833060895547,0.0938473622312539,0.08467081681886879,0.05557427359348921,-0.38489797163982775,0.10506342787786282,,0.09035783736934211,0.06266578299746817,,0.07715473894944491,0.08779301614834711,0.010626240281802923,0.05700395175100814,0.13426855085386058,0.11160118609567848,0.11369910275962192,0.08505998502808976,0.0006861326296074832,-0.004088162625713543,0.022833636790845047
2015-11-30,0.03944388459603587,0.03452736945740398,0.06215055431957639,0.02026301127183583,-0.0006062670982353024,0.283500902483502,-0.01820732000052272,-0.019763438374815645,0.023508292183562762,0.0007472802273571499,-0.006498436853743628,0.0005048691103348713,0.003372824395922791,0.010867162379421202,0.003191934480146097,0.031199972851316815,0.07033838668931347,0.007101889898928793,,-0.00234648710326002,0.019933389842299754,-0.00646214886217189,-0.0032231928646078156,0.008660407654959013,-0.021257225076869224,-0.009222330893112085,0.009938538426130572,-0.00014680460616889324,0.006088272750427448,0.0036547191436164805,-0.0038911848268839977,-0.008676854732904804,-0.06752062833262484
2015-12-31,0.020791269030939086,0.019872875909121124,0.01668161062386253,-0.01847873485858309,0.025653820590795906,0.04377376148560663,-0.03598245524621868,0.04035634188387305,0.0004958041138201086,0.051942175827431214,-0.09591723674705543,-0.017530185032692547,-0.015272718822189946,-0.019821160335963817,-0.016641758331873757,-0.05193176875566041,0.12895226484358968,-0.020811690875397804,,-0.02843158701399151,-0.023643690858188182,0.02532722779387586,0.017228365201656937,-0.025724061262264786,0.021191491086057113,0.029176677086896197,-0.04340125919360771,-0.10516972759742793,-0.01594802288754371,-0.01728191340442775,-0.0019172763346041455,-0.00297168409943227,-0.004513334897339294
2016-01-31,-0.007029546781088802,-0.02141353722655681,-0.13151543200295746,-0.0394584514317502,0.02701684610680699,-0.17712945796596047,-0.0686095692078752,0.07527192157722173,-0.06427253908274322,-0.06016778525071109,0.0361291194147757,-0.0507353220469523,-0.0683826764637504,-0.07857554078057749,-0.05502019533458913,-0.08848568828799264,0.109280712713689,-0.03712341776705497,,-0.05181672251723979,-0.08854379523744504,-0.06394318606406324,-0.07719017451242882,-0.05697058719868309,0.04944564546642094,0.005347456256147076,-0.10709362080871598,-0.03497992801918415,-0.06910395086160803,-0.04978704194041972,0.012405946198687179,0.055730990548469306,0.05410997351969926
2016-02-29,-0.0697892252315857,-0.05796293549819087,-0.0587393835904203,-0.026274217071131645,-0.022152638096421207,-0.04881291619635042,0.09747683840313837,0.017560257588379535,-0.004521521384767024,0.0680092637544576,-0.00034893936690805205,-0.0041283603090035426,-0.018239473101666626,-0.01213710543665869,0.0030486032908594307,-0.0014294080065004877,0.017326656480292302,-0.006547100894283786,,0.0044528107382204585,-0.02900555634041435,0.004796298629112794,-0.0036103286985171845,0.0426087340457475,0.01937462788151123,0.0031520887284053334,0.07815361598348614,-0.028002152454490226,-0.015653626925760666,-0.0008257377543595679,0.00887143652681499,0.03085939272991145,0.10930343875618398
2016-03-31,0.08549535391156793,0.06369030837869571,0.07442263797657822,0.056499673847755894,0.09516051102984613,0.07900691860238096,0.09280428908679617,0.04892736330761194,0.05032314243196301,0.14283158116522898,0.028304752043097015,0.06599111444005845,0.0672535017284035,0.0684298618849577,0.07075287401991948,0.07750266272430384,-0.3211678672908539,0.08821731114500575,,0.06697461145738881,0.07159145943869194,0.10697136050768274,0.02707444362193656,0.06973537115479167,0.07976448728210661,0.04738363173053273,0.07573001734121654,0.10165903221633044,0.06852613386735995,0.06726581349086502,0.00874651254163239,-0.0009332292571164746,-0.008428860461434318
2016-04-30,-0.09704878714386422,-0.07211947219393045,0.11109428941783261,0.009937273600890695,-0.0010884883412817237,-0.16729377909502674,-0.0024615663856886183,-0.006422155081277192,-0.057188773991648234,0.034881516665547396,0.08935564582026623,0.0026993982833325436,-0.03175092370996424,-0.019403109434616095,0.005007086875574718,0.015098288059325116,0.1254480303890546,-0.050270771620884,,0.001264108856419588,0.03600017446795323,-0.024254046092363923,0.029654689861922545,0.012438951393054731,-0.02418376020379509,-0.014323889359611375,0.05110478291969156,0.09064444088480927,-0.03186825000326565,0.003941585886410026,0.0025497586809168915,-0.007365409378583654,0.051088083708025867
2016-05-31,0.07019677148571168,0.05787691251803895,0.09581709440582009,0.023819109733407506,0.101394015080851,0.07289422041836247,0.02928788635450963,0.029119946788967344,0.004320148509231458,0.18651765074003546,-0.04414940305874748,0.015324602525288444,0.042058908678478835,0.036162707387583426,0.0007628484245894018,0.021169973023307698,-0.09617835969594923,0.0488966483524369,,0.0005050051610713258,0.01887553249656282,0.017208582172085762,0.022352756994875156,-0.004273547608318218,0.015076404912959696,0.006883625405478044,-0.003396900569247685,-0.00933302740989217,0.04370063753585485,0.017011488595358504,0.0001355762348942413,0.008054250384716743,-0.06138296703293311
2016-06-30,-0.03452860835073568,-0.06051943163659135,-0.009919933525815994,-0.060425510379953584,0.07107709158630371,-0.030725589899678885,-0.010598884242937201,0.08558078985304984,0.05558915244473317,0.01419301962533459,0.03643472667344172,0.0009109212401243738,-0.023473147710715958,-0.021297255883048982,0.008027740279339834,-0.0024852960452598216,0.10147995607049332,-0.013778379730075452,,-0.011395048022570076,-0.032326586887120645,0.061005659413482016,0.009091426009779191,0.007131721810952341,0.07628059796044906,0.053585150530056413,-0.007845943697769697,0.027206979809496712,-0.02278035235008402,0.0034758366880200953,0.019351919330835576,0.06934174207213828,0.08969501879279118
2016-07-31,0.1076806456196091,0.12481340793369111,0.06035326650727413,0.052312213500840476,-0.03832554826487822,0.18499776855601557,-0.003658035590780262,-0.01618088836454179,0.06482427713759265,0.06127890687953297,0.018209967584762676,0.035609800753315435,0.07074490602324413,0.06596773393421995,0.02801172747083247,0.05904914826203567,-0.24056303271603208,0.07101693295585987,,0.04560551838777571,0.034558217100261635,0.0323907717925076,0.04866855871128317,0.03624359845110581,-0.006670257471479535,-0.008159699416920074,0.05071239149180995,-0.012602645607379337,0.07150849881510002,0.036471031596010395,0.005444233196235215,0.021024735757845248,0.01984656031160892
2016-08-31,0.020079523982721392,-0.0018828748360946168,0.013639826927226206,0.03831376674931297,-0.006571710409063902,0.011962782747039213,0.019568510958920537,-0.05065851541335875,-0.02807236972217464,-0.04989872192371991,-0.018877863613652623,-0.0012192428990193127,0.008629564394817102,0.009897141914494867,-0.0017013328060643262,0.01636973435792055,0.13058131471598222,0.011625669693258178,,-0.012986598119488435,0.038477902953184095,-0.037430051463795744,-0.03244672617867839,0.009475959590597549,-0.05544894038198678,-0.00584985425758755,-0.0026701886523869955,0.016770757300685224,0.01050068109112523,0.0011976305791487896,-0.002153582081162675,-0.01013400543238352,-0.03256316550912575
2016-09-30,0.002436710306016776,0.017990827861464664,0.08860318280928281,0.022249736552031774,-0.022785743034283157,0.07912558136587777,0.055292055917347094,0.011410460689921909,-0.05910294624354728,0.07325249280938184,0.0017870662464605225,-0.0012344511393173052,0.02193445780469161,0.018947940252934448,-0.005039458135655206,0.009468421023096196,-0.009687042749765618,0.02101797105966252,,-0.0026670743830138344,-0.028017899631334053,-0.013087892007403235,-0.0050963204755830604,0.0018616878953012783,0.0036103938939207048,-0.015455549514440503,-0.011611292624986058,0.03688221473321107,0.02213529506681655,5.776624284159482e-05,0.0005157111477656073,-0.015084432868175401,0.006892135107908315
2016-10-31,0.04027805352704594,0.007263018092642071,-0.05671734948914742,-0.002297388996505778,-0.008244246858982618,-0.2505780587897317,-0.021415725564728372,0.04643564452998539,-0.030424210367486437,-0.02269238095963788,-0.005213494500672211,-0.01942567890903446,-0.01526553577941625,-0.02312873932252446,-0.009052278095490474,-0.048144456190007734,0.28367189728446807,-0.007534845136749291,,-0.02423738855145363,0.022797462748288533,-0.05553863251179125,-0.06587148400524456,-0.02004090973999162,0.008981489702127865,-0.007705203556448548,-0.02094246528440602,-0.028183337269673703,-0.01457223241791894,-0.01733678229795177,-0.008171755628728627,-0.04380612663879879,-0.02944919584699579
2016-11-30,0.01246808751813,-0.04200502213506696,-0.0496949044026711,-0.06092962907938393,-0.046703799584134176,-0.022036034559975826,0.12368643186385841,-0.10073595689178172,0.01827239329061703,0.05062810966026121,0.07439565047154839,0.034174521829295035,0.001986982407507165,0.025927231779786508,0.054080996938395076,0.10991358796180317,-0.21864007379851846,0.0016872013434245936,,0.04801511197331698,0.14032463985060462,-0.030371241344526623,0.020634800059462943,0.09089257137428985,-0.05421808322973021,-0.04204561014086261,0.06823516234183002,0.08466934757029088,0.004359528661168177,0.036838367118307014,-0.025654709153319022,-0.08213767078340739,-0.08356570639157301
2016-12-31,0.03119804398904269,0.0213563537029704,-0.0009326204826226592,0.009053376933432444,0.05505378842656361,-0.03830560433468955,0.005160174357231151,0.04578462911280878,0.06661814655409226,-0.016080551474546123,0.004720156351741611,0.01820076244186586,0.010977373446580563,0.011165197653431047,0.03341526684017482,0.026309451398088823,0.05326331899554693,0.022598386167177686,,0.0003904934322405129,0.03756438866526102,0.04346553926567531,0.007163264991404628,0.0030610861971402947,0.0489880676212171,0.029965686110158485,0.0017665691951271878,0.017307364219354637,0.011322459052782285,0.020271929850810277,0.0025411430359940645,-0.0046261533667897314,-0.019149882681417818
2017-01-31,0.0403922908000931,0.03500526297437068,0.0981636831579693,0.06011322898054816,0.07713808171978975,0.2503905429525579,0.10111616475970875,0.03566041406638076,0.023983300708156685,0.0762083143309249,-0.002858797332058849,0.01788435819838252,0.05204968649774799,0.043036364939231575,0.005135469846125673,0.0034557790258678,-0.14601140999321627,0.035566791712255075,,0.04213736316307637,0.00258073968359418,-0.0013004180554602174,0.022917993986995677,0.018643463378417602,0.01255956421059734,0.017018617578191897,0.045472620566830324,-0.032129301375017794,0.05140089130439107,0.01789465089862463,0.0021284664282414933,0.008142690704531885,0.05419215772584596
2017-02-28,-0.004363498662371623,0.030163742060036913,0.026181549535707394,0.06525656226043952,-0.017882324182402765,0.04559649110946706,0.026129497508152966,0.06696199182749663,0.08360616125404197,0.09574681612046798,-0.034141186689216285,0.03719816006681631,0.041733366605767985,0.03751696873404775,0.04773188190765887,0.018255061904195458,0.07756466413085272,0.045327090767697475,,0.018154011576711815,0.052767370908620936,0.04656450218933639,0.06338628970372051,0.0391293225591034,0.05266369014177252,0.047727463946891646,0.00558122227119795,-0.020850629963663714,0.04375041899872567,0.03929129957173583,0.006458543828102625,0.015845926048562164,0.031847686784806095
2017-03-31,0.02938429299001455,0.003396728238420188,0.049110120630820875,0.010575405227170265,0.06461546036511612,0.019354824200684462,0.030509268300149772,-0.02007622109675633,-0.053560952311834664,0.04392745246188512,-0.028123819015155704,-0.0003891971352694146,0.01987124964789455,0.014814382061574705,-0.0071601869655467665,-0.0005480786743784494,-0.04256967395410638,0.02226050513649014,,0.02133954192483345,-0.029561359583657798,-0.010530436328169968,-0.0048056526227282514,-0.007656018580636137,-0.0013535005679221612,-0.004227077359481801,0.006218716874325736,-0.014859820296933113,0.02026901057401287,0.0012501420871453561,-0.0005527062217784984,-0.006551257892116857,-0.00427746474772539
2017-04-30,0.039477272892355364,0.09049313117162971,0.043370871588667814,0.02644292657621561,0.043285174359374956,0.08333334865412101,0.010532602991782491,0.040430128822592115,0.05861972579149266,0.030954401792592234,-0.07055057556578248,0.009091208748854607,0.027095947967013423,0.02298301743980713,0.01341945026304936,0.010469586488062621,-0.12530316936739472,0.0200713909073007,,0.02399086724749333,-0.008428158511292416,0.001582386354034293,0.015330731044253865,0.01967435870322687,0.007600952622236701,0.010993261627319173,0.012592959059923636,-0.02947074921839843,0.027269744814962138,0.009926085700235676,0.00907031566709815,0.01573179553006887,0.01726748147982482
2017-05-31,0.026005471366599364,0.0676781700526552,0.0752764613149639,0.04581204213722789,0.060777256637384314,-0.04057121740720515,0.0135929750929622,0.06648007641850562,0.0605416793924638,0.04306299521933421,-0.03444002405286373,0.011576251246328662,0.03676348607953295,0.024953685780273016,0.003254009848024708,-0.02157915184222059,-0.037892778093906454,0.03953648467189508,,0.01099274179447085,-0.011899637559532827,0.006635028883236416,0.007681787991670852,0.017787147404884962,0.04139262741869065,0.02645907844016193,0.0001883404302567282,-0.035377269073633144,0.03897337467130746,0.014113149882219345,0.006870909656746527,0.018879286098349546,-0.0012419798017191397
2017-06-30,-0.013029879998558314,-0.05816066397234809,-0.026763939876424114,-0.015226376106105222,-0.026870111451501977,-0.021650902066380318,0.02041337023747891,-0.00926198052761773,-0.113617593376385,-0.06826902471313379,-0.05388687123058522,0.004813775207812565,-0.024509378040265317,-0.009373220941963467,0.01623047946488554,0.03295117222996313,0.07396738415467818,-0.02811835408505603,,-0.01259349347645633,0.06513342862592042,0.01914119131616676,0.045671534462100816,0.013512597082543154,-0.027088373866540394,-0.022534932460380186,0.01850230288844945,-0.0011169166735611746,-0.023179409282584107,0.006374575644516156,-0.0001829141836987569,0.007918610152046757,-0.02155534773928114
2017-07-31,0.05469352989264964,0.017016490841792686,0.020433850865833714,0.06163364655309245,0.05026075868384061,0.0019018142085354128,0.01895555371987445,0.0425313964114955,-0.008878579100185746,0.09721419250636254,0.04191962101170166,0.019348826001101882,0.041334065203548764,0.03382508003606999,0.025362887293773673,0.006909923551672081,-0.0822898077979507,0.04459065096004311,,0.019301355312121515,0.017024685331672895,0.01211201058509248,0.008202716319991588,0.002936298264001991,0.02424934233145315,0.006916701554391835,0.015425011213590745,0.026185927507019313,0.040613279034128924,0.020554359025779956,0.003339474499654438,-0.00658323839395869,0.02313170169958645
2017-08-31,0.03395225243033462,0.010301423819227828,-0.007268848531284733,0.04144935685381279,0.043864722121005784,0.17607129480929862,-0.0012951417257267561,0.03701363244661726,-0.008004982605724242,0.003972117673363806,-0.07419821183658215,0.000546433019853243,0.01841223504340639,0.01268722670266409,0.002602903414118174,-0.013935462584328429,0.032163734536487354,0.029216233075231024,,-0.018607776564754763,-0.015543972462073952,0.010125807650874563,0.01752403215985998,0.002196036091516973,0.03288226873580902,-0.011026958397894138,0.00786929675992254,-0.05478811987585552,0.02073549441445932,0.0029178015490842757,0.009413575868544077,0.03408748150737062,0.04198757511241591
2017-09-30,-0.0037445394000381604,0.019345996023520495,-0.019630792069039615,0.016615271822721933,-0.047202338465040294,-0.025726294262836125,0.08624887185494101,-0.026310613561470686,0.04816878789165746,0.1754534005298789,0.10712597037908633,0.019302978562167672,-0.0015529995019019083,0.010468714016881098,0.020821403333699084,0.06089886305258818,-0.10198299415908263,0.008178380444845645,,0.008239011352096703,0.05132995133905327,-0.0136383575962703,0.009113661274278817,0.04184411552135958,-0.027567398071791982,-0.007150214176062875,0.03697045991217962,0.10182328758441339,-0.002951998718457305,0.020149466545599015,-0.005715885704485224,-0.023229511378205725,-0.03369891808976022
2017-10-31,0.1166600208357198,0.06092113808644806,0.1497165176249049,0.04503989520066698,0.03853912646017066,0.030070254852394562,0.12687252642903513,0.05813764210051109,-0.01953867498915518,0.03359990026171844,-0.0825689694165167,0.02218813506615125,0.0450320710955423,0.035669856700295766,0.043389711775522644,0.007827726319021622,0.07045216195254733,0.06514391601784686,,0.021203312773913963,0.028615630515852253,0.008064611086942675,-0.007585652175607027,0.0074651909992149434,0.03901997847891803,-0.016487254567325027,0.03873246308805789,-0.008323582649013117,0.04606361085998767,0.0235639176368172,0.0009790556807647288,-0.00038567979302539523,-0.007484813689786707
2017-11-30,0.016983443214238614,0.0030297464730384416,0.06466237678888143,0.0255455135257614,0.006293274983333763,0.12105851956056779,-0.034293614557402985,0.025605834557810958,0.1483564599824474,-0.04663225218797429,-0.01796872397141136,0.028082627806563343,0.018724313906383516,0.021746056906426947,0.03828977954736468,0.027693280360615802,0.10805495037521173,0.014138133685056786,,0.05065758663682285,0.034586251661167244,0.029230813184724758,0.029096301938052127,0.04166038308190956,0.02685046070455277,0.055754237429179065,0.009491345623251046,0.01752315389311576,0.01971742870438309,0.030565883354239487,-0.0014831114617174235,0.007431902872352403,0.003563440057186007
2017-12-31,0.01627682561907262,0.01662846260094586,-0.006186568401839843,0.012701145035587613,-0.024263133334871734,-0.05016735498924074,0.01693587249278905,-0.011705043116234659,0.009163421145356176,-0.045523024808068246,0.08059940132699706,0.009831630594270502,0.004847941578932646,0.004279902437090977,0.018410706047897296,-0.005588874584522285,-0.02127657595741339,0.005458081119748881,,0.024582720931109803,0.01888142801040016,-0.004382878150052338,-0.005504779459646558,0.02108552305509881,-0.06058201339899727,0.022530165214147857,0.021269620078780083,0.05269414761585178,0.006031551560012449,0.012128111471121361,0.004751204442215773,0.018125606744944456,0.021057003170010358
2018-01-31,0.1107083201995529,0.12228973030306145,0.24063897541810575,0.08954556614307929,0.004346787467639723,0.06476267055305684,0.004787396206296979,0.014276973417268746,0.04701257166553363,-0.12745341606590488,0.09185331282529852,0.05617870412552817,0.08654377280748182,0.07360004775733286,0.05785659422888667,0.02570479544392512,0.2264492761447785,0.07036725712023673,,0.09241024911705242,0.0655679748237652,-0.019125423594617774,0.06555391231638374,0.05365432107080337,-0.031131116371554635,0.01634752760988878,0.03998003022654073,0.03584263859678938,0.08757052296906731,0.056359181149035154,-0.011250159684978,-0.03255514672172444,0.03234937283169237
2018-02-28,-0.008415027463680502,-0.06623124161506855,0.04242906360200127,-0.008661096233504528,-0.13354209220290525,-0.01985897671543424,-0.07948504494231401,-0.03270728128899536,-0.017750892877285263,-0.10000915335178784,-0.10161408533987948,-0.0389473718793677,-0.013751143422807144,-0.018683207025945725,-0.04283814572638822,-0.03970211054890016,0.46602662019159546,-0.004090250322570044,,-0.034690503351122226,-0.029253574362693602,-0.06809039867783717,-0.04494910236498273,-0.03863053108122194,-0.038793556872723345,-0.07627145197013308,-0.052740274425331135,-0.10834995023350058,-0.012927753470685865,-0.036360600629055106,-0.010087510682925682,-0.030414232711167277,-0.020759902030566435
2018-03-31,-0.02666108415669166,-0.060493541891906366,-0.04304936888568922,-0.02700504622318345,0.06641157904231054,0.036838861522139776,-0.03650441196991061,0.07348050590301303,-0.012938830548987812,-0.07356106260778972,-0.013101824744429447,-0.02688449860055664,-0.03987062978011169,-0.028813321728640817,-0.037000378464215666,0.011226885574564527,0.006045286124870097,-0.037338135292096064,,-0.023847005991571413,-0.04155329226550786,0.03828962977186934,-0.029165588166063072,-0.02688315709553324,0.03796534838243759,-0.009068639481536689,-0.04146342221612631,0.017230140806811622,-0.04078871758117564,-0.02741048981460914,0.006711654050220117,0.02859646321320497,0.006320007324218668
2018-04-30,0.024651776618012544,-0.017895257122331643,0.08207479647163018,0.06069228909818447,0.006337800038517694,0.01907622774806672,-0.05551112211507836,0.003551281060940159,0.046330413154286765,0.045503517117386316,0.05835141752974171,0.0027187749953683227,0.003713639122983725,0.000399213435471113,0.0024910070601626977,0.008140255346537062,-0.20230341247318184,0.0006115231340455551,,0.02379286864010277,-0.004352431304222915,-0.006113481836259926,0.010564665420444541,-0.02786326119426985,0.02038414472495531,-0.04142136683066877,0.0012295232061827477,0.09494163204251937,0.005058565940817994,0.005168216530780034,-0.00941116894067695,-0.02088128680436807,-0.009539745360543916
2018-05-31,0.06146750720430427,0.07993469549374721,0.04053941088038626,0.03192021208445883,-0.051329337336015746,0.1307849293747554,0.07166661185177126,0.011591290188394776,0.00840992373076932,-0.035994127955748634,0.0016043659106927954,0.0216083418545836,0.05482648217905006,0.05318932005391752,0.010457636899162015,0.0594922952358552,-0.0313873189216165,0.0678275627182856,,0.019864998186220895,-0.009836145456996626,0.022337339343845963,0.0018238560023582373,0.03073915648076042,-0.011055052223699402,-0.015659011628511132,0.02052276995377489,0.02994159426188925,0.05672913817551084,0.024308943387404636,0.006618930936021394,0.0200439732239166,-0.011959209467577336
